userId,movieId,title
307,314,"Secret of Roan Inish, The (1994)"
307,71,Fair Game (1995)
308,349,Clear and Present Danger (1994)
308,284,New York Cop (Nyû Yôku no koppu) (1993)
308,175,Kids (1995)
308,532,Serial Mom (1994)
308,332,Village of the Damned (1995)
309,350,"Client, The (1994)"
309,163,Desperado (1995)
309,331,Tom & Viv (1994)
309,726,Last Dance (1996)
309,256,Junior (1994)
310,351,"Corrina, Corrina (1994)"
310,189,Reckless (1995)
310,556,"War Room, The (1993)"
310,196,Species (1995)
310,302,"Queen Margot (Reine Margot, La) (1994)"
311,352,Crooklyn (1994)
311,330,Tales from the Hood (1995)
311,295,"Pyromaniac's Love Story, A (1995)"
311,328,Tales from the Crypt Presents: Demon Knight (1995)
311,371,"Paper, The (1994)"
312,353,"Crow, The (1994)"
312,354,Cobb (1994)
312,535,Short Cuts (1993)
312,102,Mr. Wrong (1996)
312,188,"Prophecy, The (1995)"
313,354,Cobb (1994)
313,516,Renaissance Man (1994)
313,102,Mr. Wrong (1996)
313,161,Crimson Tide (1995)
313,535,Short Cuts (1993)
314,355,"Flintstones, The (1994)"
314,141,"Birdcage, The (1996)"
314,688,Operation Dumbo Drop (1995)
314,748,"Arrival, The (1996)"
314,41,Richard III (1995)
315,356,Forrest Gump (1994)
315,27,Now and Then (1995)
315,350,"Client, The (1994)"
315,663,Kids in the Hall: Brain Candy (1996)
315,331,Tom & Viv (1994)
316,357,Four Weddings and a Funeral (1994)
316,158,Casper (1995)
316,425,Blue Sky (1994)
316,71,Fair Game (1995)
316,490,Malice (1993)
317,358,Higher Learning (1995)
317,496,What Happened Was... (1994)
317,179,Mad Love (1995)
317,417,Barcelona (1994)
317,270,Love Affair (1994)
318,359,I Like It Like That (1994)
318,287,Nina Takes a Lover (1994)
318,673,Space Jam (1996)
318,18,Four Rooms (1995)
318,339,While You Were Sleeping (1995)
319,360,I Love Trouble (1994)
319,284,New York Cop (Nyû Yôku no koppu) (1993)
319,53,Lamerica (1994)
319,650,Moll Flanders (1996)
319,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
320,361,It Could Happen to You (1994)
320,246,Hoop Dreams (1994)
320,229,Death and the Maiden (1994)
320,496,What Happened Was... (1994)
320,332,Village of the Damned (1995)
321,362,"Jungle Book, The (1994)"
321,718,"Visitors, The (Visiteurs, Les) (1993)"
321,389,"Colonel Chabert, Le (1994)"
321,731,Heaven's Prisoners (1996)
321,522,Romper Stomper (1992)
322,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)"
322,371,"Paper, The (1994)"
322,496,What Happened Was... (1994)
322,322,Swimming with Sharks (1995)
322,195,Something to Talk About (1995)
323,364,"Lion King, The (1994)"
323,41,Richard III (1995)
323,688,Operation Dumbo Drop (1995)
323,748,"Arrival, The (1996)"
323,594,Snow White and the Seven Dwarfs (1937)
324,365,Little Buddha (1993)
324,514,"Ref, The (1994)"
324,146,"Amazing Panda Adventure, The (1995)"
324,458,Geronimo: An American Legend (1993)
324,144,"Brothers McMullen, The (1995)"
325,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)"
325,535,Short Cuts (1993)
325,315,"Specialist, The (1994)"
325,449,Fear of a Black Hat (1994)
325,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
326,367,"Mask, The (1994)"
326,262,"Little Princess, A (1995)"
326,270,Love Affair (1994)
326,358,Higher Learning (1995)
326,284,New York Cop (Nyû Yôku no koppu) (1993)
327,368,Maverick (1994)
327,538,Six Degrees of Separation (1993)
327,700,Angus (1995)
327,157,Canadian Bacon (1995)
327,336,"Walking Dead, The (1995)"
328,369,Mrs. Parker and the Vicious Circle (1994)
328,284,New York Cop (Nyû Yôku no koppu) (1993)
328,70,From Dusk Till Dawn (1996)
328,371,"Paper, The (1994)"
328,496,What Happened Was... (1994)
329,370,Naked Gun 33 1/3: The Final Insult (1994)
329,458,Geronimo: An American Legend (1993)
329,23,Assassins (1995)
329,574,Spanking the Monkey (1994)
329,358,Higher Learning (1995)
330,371,"Paper, The (1994)"
330,496,What Happened Was... (1994)
330,695,True Crime (1996)
330,102,Mr. Wrong (1996)
330,276,Milk Money (1994)
331,372,Reality Bites (1994)
331,168,First Knight (1995)
331,284,New York Cop (Nyû Yôku no koppu) (1993)
331,319,Shallow Grave (1994)
331,69,Friday (1995)
332,373,Red Rock West (1992)
332,496,What Happened Was... (1994)
332,371,"Paper, The (1994)"
332,710,Celtic Pride (1996)
332,292,Outbreak (1995)
333,374,Richie Rich (1994)
333,340,"War, The (1994)"
333,13,Balto (1995)
333,108,Catwalk (1996)
333,368,Maverick (1994)
334,376,"River Wild, The (1994)"
334,496,What Happened Was... (1994)
334,457,"Fugitive, The (1993)"
334,168,First Knight (1995)
334,255,"Jerky Boys, The (1995)"
335,377,Speed (1994)
335,159,Clockers (1995)
335,724,"Craft, The (1996)"
335,76,Screamers (1995)
335,79,"Juror, The (1996)"
336,378,Speechless (1994)
336,284,New York Cop (Nyû Yôku no koppu) (1993)
336,79,"Juror, The (1996)"
336,292,Outbreak (1995)
336,526,"Savage Nights (Nuits fauves, Les) (1992)"
337,379,Timecop (1994)
337,446,Farewell My Concubine (Ba wang bie ji) (1993)
337,310,Rent-a-Kid (1995)
337,617,"Flower of My Secret, The (La flor de mi secreto) (1995)"
337,308,Three Colors: White (Trzy kolory: Bialy) (1994)
338,380,True Lies (1994)
338,495,In the Realm of the Senses (Ai no corrida) (1976)
338,385,"Man of No Importance, A (1994)"
338,179,Mad Love (1995)
338,336,"Walking Dead, The (1995)"
339,381,When a Man Loves a Woman (1994)
339,346,Backbeat (1993)
339,284,New York Cop (Nyû Yôku no koppu) (1993)
339,119,"Steal Big, Steal Little (1995)"
339,358,Higher Learning (1995)
340,382,Wolf (1994)
340,429,Cabin Boy (1994)
340,89,Nick of Time (1995)
340,434,Cliffhanger (1993)
340,152,"Addiction, The (1995)"
341,383,Wyatt Earp (1994)
341,168,First Knight (1995)
341,21,Get Shorty (1995)
341,656,Eddie (1996)
341,86,White Squall (1996)
342,384,Bad Company (1995)
342,185,"Net, The (1995)"
342,113,Before and After (1996)
342,440,Dave (1993)
342,728,Cold Comfort Farm (1995)
343,385,"Man of No Importance, A (1994)"
343,157,Canadian Bacon (1995)
343,17,Sense and Sensibility (1995)
343,16,Casino (1995)
343,458,Geronimo: An American Legend (1993)
344,386,S.F.W. (1994)
344,15,Cutthroat Island (1995)
344,496,What Happened Was... (1994)
344,656,Eddie (1996)
344,241,Fluke (1995)
345,387,"Low Down Dirty Shame, A (1994)"
345,311,Relative Fear (1994)
345,432,City Slickers II: The Legend of Curly's Gold (1994)
345,504,No Escape (1994)
345,173,Judge Dredd (1995)
346,388,Boys Life (1995)
346,81,Things to Do in Denver When You're Dead (1995)
346,158,Casper (1995)
346,444,Even Cowgirls Get the Blues (1993)
346,449,Fear of a Black Hat (1994)
347,389,"Colonel Chabert, Le (1994)"
347,105,"Bridges of Madison County, The (1995)"
347,434,Cliffhanger (1993)
347,536,"Simple Twist of Fate, A (1994)"
347,8,Tom and Huck (1995)
348,390,Faster Pussycat! Kill! Kill! (1965)
348,16,Casino (1995)
348,179,Mad Love (1995)
348,157,Canadian Bacon (1995)
348,17,Sense and Sensibility (1995)
349,391,Jason's Lyric (1994)
349,519,RoboCop 3 (1993)
349,169,Free Willy 2: The Adventure Home (1995)
349,594,Snow White and the Seven Dwarfs (1937)
349,464,Hard Target (1993)
350,393,Street Fighter (1994)
350,419,"Beverly Hillbillies, The (1993)"
350,515,"Remains of the Day, The (1993)"
350,446,Farewell My Concubine (Ba wang bie ji) (1993)
350,617,"Flower of My Secret, The (La flor de mi secreto) (1995)"
351,405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)
351,478,Jimmy Hollywood (1994)
351,494,Executive Decision (1996)
351,270,Love Affair (1994)
351,284,New York Cop (Nyû Yôku no koppu) (1993)
352,406,Federal Hill (1994)
352,319,Shallow Grave (1994)
352,287,Nina Takes a Lover (1994)
352,69,Friday (1995)
352,284,New York Cop (Nyû Yôku no koppu) (1993)
353,407,In the Mouth of Madness (1995)
353,49,When Night Is Falling (1995)
353,116,Anne Frank Remembered (1995)
353,160,Congo (1995)
353,62,Mr. Holland's Opus (1995)
354,408,8 Seconds (1994)
354,276,Milk Money (1994)
354,695,True Crime (1996)
354,487,Lightning Jack (1994)
354,496,What Happened Was... (1994)
355,409,Above the Rim (1994)
355,27,Now and Then (1995)
355,104,Happy Gilmore (1996)
355,304,Roommates (1995)
355,217,"Babysitter, The (1995)"
356,410,Addams Family Values (1993)
356,547,Surviving the Game (1994)
356,496,What Happened Was... (1994)
356,233,Exotica (1994)
356,276,Milk Money (1994)
357,412,"Age of Innocence, The (1993)"
357,371,"Paper, The (1994)"
357,547,Surviving the Game (1994)
357,369,Mrs. Parker and the Vicious Circle (1994)
357,208,Waterworld (1995)
358,413,Airheads (1994)
358,170,Hackers (1995)
358,405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)
358,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)"
358,10,GoldenEye (1995)
359,414,"Air Up There, The (1994)"
359,371,"Paper, The (1994)"
359,231,Dumb & Dumber (Dumb and Dumber) (1994)
359,457,"Fugitive, The (1993)"
359,408,8 Seconds (1994)
360,415,Another Stakeout (1993)
360,548,Terminal Velocity (1994)
360,191,"Scarlet Letter, The (1995)"
360,11,"American President, The (1995)"
360,338,Virtuosity (1995)
361,416,Bad Girls (1994)
361,408,8 Seconds (1994)
361,700,Angus (1995)
361,501,Naked (1993)
361,92,Mary Reilly (1996)
362,417,Barcelona (1994)
362,17,Sense and Sensibility (1995)
362,458,Geronimo: An American Legend (1993)
362,358,Higher Learning (1995)
362,157,Canadian Bacon (1995)
363,418,Being Human (1993)
363,458,Geronimo: An American Legend (1993)
363,526,"Savage Nights (Nuits fauves, Les) (1992)"
363,597,Pretty Woman (1990)
363,378,Speechless (1994)
364,419,"Beverly Hillbillies, The (1993)"
364,446,Farewell My Concubine (Ba wang bie ji) (1993)
364,393,Street Fighter (1994)
364,177,Lord of Illusions (1995)
364,617,"Flower of My Secret, The (La flor de mi secreto) (1995)"
365,420,Beverly Hills Cop III (1994)
365,128,Jupiter's Wife (1994)
365,287,Nina Takes a Lover (1994)
365,168,First Knight (1995)
365,680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)"
366,421,Black Beauty (1994)
366,433,Clean Slate (1994)
366,284,New York Cop (Nyû Yôku no koppu) (1993)
366,220,Castle Freak (1995)
366,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
367,422,Blink (1994)
367,259,Kiss of Death (1995)
367,412,"Age of Innocence, The (1993)"
367,726,Last Dance (1996)
367,547,Surviving the Game (1994)
368,423,Blown Away (1994)
368,516,Renaissance Man (1994)
368,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
368,535,Short Cuts (1993)
368,252,I.Q. (1994)
369,424,Blue Chips (1994)
369,410,Addams Family Values (1993)
369,371,"Paper, The (1994)"
369,254,Jefferson in Paris (1995)
369,70,From Dusk Till Dawn (1996)
370,425,Blue Sky (1994)
370,195,Something to Talk About (1995)
370,371,"Paper, The (1994)"
370,292,Outbreak (1995)
370,258,"Kid in King Arthur's Court, A (1995)"
371,426,Body Snatchers (1993)
371,218,Boys on the Side (1995)
371,496,What Happened Was... (1994)
371,490,Malice (1993)
371,543,So I Married an Axe Murderer (1993)
372,427,Boxing Helena (1993)
372,441,Dazed and Confused (1993)
372,500,Mrs. Doubtfire (1993)
372,94,Beautiful Girls (1996)
372,611,Hellraiser: Bloodline (1996)
373,428,"Bronx Tale, A (1993)"
373,510,Poetic Justice (1993)
373,748,"Arrival, The (1996)"
373,472,I'll Do Anything (1994)
373,64,Two if by Sea (1996)
374,429,Cabin Boy (1994)
374,382,Wolf (1994)
374,694,"Substitute, The (1996)"
374,156,Blue in the Face (1995)
374,703,Boys (1996)
375,430,Calendar Girl (1993)
375,733,"Rock, The (1996)"
375,96,In the Bleak Midwinter (1995)
375,292,Outbreak (1995)
375,529,Searching for Bobby Fischer (1993)
376,431,Carlito's Way (1993)
376,695,True Crime (1996)
376,496,What Happened Was... (1994)
376,276,Milk Money (1994)
376,255,"Jerky Boys, The (1995)"
377,432,City Slickers II: The Legend of Curly's Gold (1994)
377,387,"Low Down Dirty Shame, A (1994)"
377,311,Relative Fear (1994)
377,535,Short Cuts (1993)
377,665,Underground (1995)
378,433,Clean Slate (1994)
378,284,New York Cop (Nyû Yôku no koppu) (1993)
378,220,Castle Freak (1995)
378,72,Kicking and Screaming (1995)
378,747,"Stupids, The (1996)"
379,434,Cliffhanger (1993)
379,152,"Addiction, The (1995)"
379,536,"Simple Twist of Fate, A (1994)"
379,389,"Colonel Chabert, Le (1994)"
379,105,"Bridges of Madison County, The (1995)"
380,435,Coneheads (1993)
380,314,"Secret of Roan Inish, The (1994)"
380,287,Nina Takes a Lover (1994)
380,75,Big Bully (1996)
380,674,Barbarella (1968)
381,436,Color of Night (1994)
381,75,Big Bully (1996)
381,547,Surviving the Game (1994)
381,612,"Pallbearer, The (1996)"
381,254,Jefferson in Paris (1995)
382,437,Cops and Robbersons (1994)
382,284,New York Cop (Nyû Yôku no koppu) (1993)
382,332,Village of the Damned (1995)
382,69,Friday (1995)
382,21,Get Shorty (1995)
383,438,"Cowboy Way, The (1994)"
383,704,"Quest, The (1996)"
383,526,"Savage Nights (Nuits fauves, Les) (1992)"
383,234,Exit to Eden (1994)
383,631,All Dogs Go to Heaven 2 (1996)
384,440,Dave (1993)
384,599,"Wild Bunch, The (1969)"
384,384,Bad Company (1995)
384,496,What Happened Was... (1994)
384,513,Radioland Murders (1994)
385,441,Dazed and Confused (1993)
385,427,Boxing Helena (1993)
385,611,Hellraiser: Bloodline (1996)
385,94,Beautiful Girls (1996)
385,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
386,442,Demolition Man (1993)
386,553,Tombstone (1993)
386,724,"Craft, The (1996)"
386,748,"Arrival, The (1996)"
386,731,Heaven's Prisoners (1996)
387,444,Even Cowgirls Get the Blues (1993)
387,535,Short Cuts (1993)
387,726,Last Dance (1996)
387,547,Surviving the Game (1994)
387,745,Wallace & Gromit: A Close Shave (1995)
388,445,Fatal Instinct (1993)
388,635,"Family Thing, A (1996)"
388,53,Lamerica (1994)
388,459,"Getaway, The (1994)"
388,590,Dances with Wolves (1990)
389,446,Farewell My Concubine (Ba wang bie ji) (1993)
389,419,"Beverly Hillbillies, The (1993)"
389,310,Rent-a-Kid (1995)
389,617,"Flower of My Secret, The (La flor de mi secreto) (1995)"
389,177,Lord of Illusions (1995)
390,448,Fearless (1993)
390,171,Jeffrey (1995)
390,222,Circle of Friends (1995)
390,158,Casper (1995)
390,342,Muriel's Wedding (1994)
391,449,Fear of a Black Hat (1994)
391,231,Dumb & Dumber (Dumb and Dumber) (1994)
391,371,"Paper, The (1994)"
391,535,Short Cuts (1993)
391,315,"Specialist, The (1994)"
392,450,With Honors (1994)
392,113,Before and After (1996)
392,470,House Party 3 (1994)
392,728,Cold Comfort Farm (1995)
392,384,Bad Company (1995)
393,451,Flesh and Bone (1993)
393,165,Die Hard: With a Vengeance (1995)
393,700,Angus (1995)
393,69,Friday (1995)
393,70,From Dusk Till Dawn (1996)
394,452,Widows' Peak (1994)
394,434,Cliffhanger (1993)
394,152,"Addiction, The (1995)"
394,588,Aladdin (1992)
394,49,When Night Is Falling (1995)
395,453,For Love or Money (1993)
395,105,"Bridges of Madison County, The (1995)"
395,46,How to Make an American Quilt (1995)
395,277,Miracle on 34th Street (1994)
395,731,Heaven's Prisoners (1996)
396,454,"Firm, The (1993)"
396,378,Speechless (1994)
396,581,"Celluloid Closet, The (1995)"
396,74,Bed of Roses (1996)
396,602,"Great Day in Harlem, A (1994)"
397,455,Free Willy (1993)
397,198,Strange Days (1995)
397,256,Junior (1994)
397,163,Desperado (1995)
397,388,Boys Life (1995)
398,456,Fresh (1994)
398,747,"Stupids, The (1996)"
398,16,Casino (1995)
398,97,"Hate (Haine, La) (1995)"
398,509,"Piano, The (1993)"
399,457,"Fugitive, The (1993)"
399,85,Angels and Insects (1995)
399,292,Outbreak (1995)
399,502,"Next Karate Kid, The (1994)"
399,17,Sense and Sensibility (1995)
400,458,Geronimo: An American Legend (1993)
400,157,Canadian Bacon (1995)
400,17,Sense and Sensibility (1995)
400,284,New York Cop (Nyû Yôku no koppu) (1993)
400,478,Jimmy Hollywood (1994)
401,459,"Getaway, The (1994)"
401,175,Kids (1995)
401,590,Dances with Wolves (1990)
401,747,"Stupids, The (1996)"
401,349,Clear and Present Danger (1994)
402,460,Getting Even with Dad (1994)
402,594,Snow White and the Seven Dwarfs (1937)
402,210,Wild Bill (1995)
402,718,"Visitors, The (Visiteurs, Les) (1993)"
402,536,"Simple Twist of Fate, A (1994)"
403,461,Go Fish (1994)
403,495,In the Realm of the Senses (Ai no corrida) (1976)
403,157,Canadian Bacon (1995)
403,179,Mad Love (1995)
403,300,Quiz Show (1994)
404,464,Hard Target (1993)
404,519,RoboCop 3 (1993)
404,434,Cliffhanger (1993)
404,688,Operation Dumbo Drop (1995)
404,510,Poetic Justice (1993)
405,466,Hot Shots! Part Deux (1993)
405,218,Boys on the Side (1995)
405,710,Celtic Pride (1996)
405,719,Multiplicity (1996)
405,83,Once Upon a Time... When We Were Colored (1995)
406,467,Live Nude Girls (1995)
406,12,Dracula: Dead and Loving It (1995)
406,551,"Nightmare Before Christmas, The (1993)"
406,112,Rumble in the Bronx (Hont faan kui) (1995)
406,759,Maya Lin: A Strong Clear Vision (1994)
407,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
407,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
407,220,Castle Freak (1995)
407,650,Moll Flanders (1996)
407,25,Leaving Las Vegas (1995)
408,469,"House of the Spirits, The (1993)"
408,319,Shallow Grave (1994)
408,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
408,85,Angels and Insects (1995)
408,69,Friday (1995)
409,470,House Party 3 (1994)
409,535,Short Cuts (1993)
409,184,Nadja (1994)
409,163,Desperado (1995)
409,251,"Hunted, The (1995)"
410,471,"Hudsucker Proxy, The (1994)"
410,315,"Specialist, The (1994)"
410,184,Nadja (1994)
410,535,Short Cuts (1993)
410,256,Junior (1994)
411,472,I'll Do Anything (1994)
411,519,RoboCop 3 (1993)
411,718,"Visitors, The (Visiteurs, Les) (1993)"
411,748,"Arrival, The (1996)"
411,464,Hard Target (1993)
412,473,In the Army Now (1994)
412,184,Nadja (1994)
412,251,"Hunted, The (1995)"
412,698,Delta of Venus (1995)
412,331,Tom & Viv (1994)
413,474,In the Line of Fire (1993)
413,378,Speechless (1994)
413,626,"Thin Line Between Love and Hate, A (1996)"
413,700,Angus (1995)
413,496,What Happened Was... (1994)
414,475,In the Name of the Father (1993)
414,75,Big Bully (1996)
414,547,Surviving the Game (1994)
414,743,Spy Hard (1996)
414,762,Striptease (1996)
415,476,"Inkwell, The (1994)"
415,179,Mad Love (1995)
415,17,Sense and Sensibility (1995)
415,157,Canadian Bacon (1995)
415,458,Geronimo: An American Legend (1993)
416,477,What's Love Got to Do with It? (1993)
416,327,Tank Girl (1995)
416,16,Casino (1995)
416,733,"Rock, The (1996)"
416,390,Faster Pussycat! Kill! Kill! (1965)
417,478,Jimmy Hollywood (1994)
417,284,New York Cop (Nyû Yôku no koppu) (1993)
417,458,Geronimo: An American Legend (1993)
417,711,Flipper (1996)
417,270,Love Affair (1994)
418,479,Judgment Night (1993)
418,284,New York Cop (Nyû Yôku no koppu) (1993)
418,711,Flipper (1996)
418,250,Heavyweights (Heavy Weights) (1995)
418,507,"Perfect World, A (1993)"
419,480,Jurassic Park (1993)
419,496,What Happened Was... (1994)
419,276,Milk Money (1994)
419,700,Angus (1995)
419,17,Sense and Sensibility (1995)
420,481,Kalifornia (1993)
420,496,What Happened Was... (1994)
420,284,New York Cop (Nyû Yôku no koppu) (1993)
420,276,Milk Money (1994)
420,195,Something to Talk About (1995)
421,482,Killing Zoe (1994)
421,225,Disclosure (1994)
421,574,Spanking the Monkey (1994)
421,16,Casino (1995)
421,350,"Client, The (1994)"
422,484,Lassie (1994)
422,163,Desperado (1995)
422,726,Last Dance (1996)
422,476,"Inkwell, The (1994)"
422,470,House Party 3 (1994)
423,485,Last Action Hero (1993)
423,89,Nick of Time (1995)
423,382,Wolf (1994)
423,434,Cliffhanger (1993)
423,159,Clockers (1995)
424,486,Life with Mikey (1993)
424,478,Jimmy Hollywood (1994)
424,358,Higher Learning (1995)
424,284,New York Cop (Nyû Yôku no koppu) (1993)
424,371,"Paper, The (1994)"
425,487,Lightning Jack (1994)
425,762,Striptease (1996)
425,695,True Crime (1996)
425,276,Milk Money (1994)
425,496,What Happened Was... (1994)
426,488,M. Butterfly (1993)
426,168,First Knight (1995)
426,349,Clear and Present Danger (1994)
426,532,Serial Mom (1994)
426,436,Color of Night (1994)
427,489,Made in America (1993)
427,670,"World of Apu, The (Apur Sansar) (1959)"
427,85,Angels and Insects (1995)
427,371,"Paper, The (1994)"
427,68,French Twist (Gazon maudit) (1995)
428,490,Malice (1993)
428,762,Striptease (1996)
428,487,Lightning Jack (1994)
428,371,"Paper, The (1994)"
428,496,What Happened Was... (1994)
429,491,"Man Without a Face, The (1993)"
429,718,"Visitors, The (Visiteurs, Les) (1993)"
429,111,Taxi Driver (1976)
429,552,"Three Musketeers, The (1993)"
429,156,Blue in the Face (1995)
430,492,Manhattan Murder Mystery (1993)
430,302,"Queen Margot (Reine Margot, La) (1994)"
430,96,In the Bleak Midwinter (1995)
430,695,True Crime (1996)
430,386,S.F.W. (1994)
431,493,Menace II Society (1993)
431,174,Jury Duty (1995)
431,611,Hellraiser: Bloodline (1996)
431,39,Clueless (1995)
431,227,Drop Zone (1994)
432,494,Executive Decision (1996)
432,496,What Happened Was... (1994)
432,276,Milk Money (1994)
432,284,New York Cop (Nyû Yôku no koppu) (1993)
432,700,Angus (1995)
433,495,In the Realm of the Senses (Ai no corrida) (1976)
433,458,Geronimo: An American Legend (1993)
433,336,"Walking Dead, The (1995)"
433,157,Canadian Bacon (1995)
433,289,Only You (1994)
434,496,What Happened Was... (1994)
434,276,Milk Money (1994)
434,371,"Paper, The (1994)"
434,255,"Jerky Boys, The (1995)"
434,195,Something to Talk About (1995)
435,497,Much Ado About Nothing (1993)
435,433,Clean Slate (1994)
435,421,Black Beauty (1994)
435,220,Castle Freak (1995)
435,284,New York Cop (Nyû Yôku no koppu) (1993)
436,499,Mr. Wonderful (1993)
436,718,"Visitors, The (Visiteurs, Les) (1993)"
436,542,Son in Law (1993)
436,511,"Program, The (1993)"
436,277,Miracle on 34th Street (1994)
437,500,Mrs. Doubtfire (1993)
437,94,Beautiful Girls (1996)
437,427,Boxing Helena (1993)
437,190,Safe (1995)
437,748,"Arrival, The (1996)"
438,501,Naked (1993)
438,254,Jefferson in Paris (1995)
438,762,Striptease (1996)
438,547,Surviving the Game (1994)
438,75,Big Bully (1996)
439,502,"Next Karate Kid, The (1994)"
439,650,Moll Flanders (1996)
439,457,"Fugitive, The (1993)"
439,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)
439,242,Farinelli: il castrato (1994)
440,504,No Escape (1994)
440,16,Casino (1995)
440,106,Nobody Loves Me (Keiner liebt mich) (1994)
440,68,French Twist (Gazon maudit) (1995)
440,426,Body Snatchers (1993)
441,505,North (1994)
441,267,Major Payne (1995)
441,458,Geronimo: An American Legend (1993)
441,421,Black Beauty (1994)
441,129,Pie in the Sky (1996)
442,506,Orlando (1992)
442,504,No Escape (1994)
442,637,Sgt. Bilko (1996)
442,546,Super Mario Bros. (1993)
442,542,Son in Law (1993)
443,507,"Perfect World, A (1993)"
443,341,Double Happiness (1994)
443,457,"Fugitive, The (1993)"
443,209,White Man's Burden (1995)
443,242,Farinelli: il castrato (1994)
444,508,Philadelphia (1993)
444,428,"Bronx Tale, A (1993)"
444,594,Snow White and the Seven Dwarfs (1937)
444,724,"Craft, The (1996)"
444,159,Clockers (1995)
445,509,"Piano, The (1993)"
445,16,Casino (1995)
445,711,Flipper (1996)
445,284,New York Cop (Nyû Yôku no koppu) (1993)
445,17,Sense and Sensibility (1995)
446,510,Poetic Justice (1993)
446,272,"Madness of King George, The (1994)"
446,688,Operation Dumbo Drop (1995)
446,41,Richard III (1995)
446,594,Snow White and the Seven Dwarfs (1937)
447,511,"Program, The (1993)"
447,731,Heaven's Prisoners (1996)
447,105,"Bridges of Madison County, The (1995)"
447,594,Snow White and the Seven Dwarfs (1937)
447,718,"Visitors, The (Visiteurs, Les) (1993)"
448,512,"Puppet Masters, The (1994)"
448,75,Big Bully (1996)
448,475,In the Name of the Father (1993)
448,287,Nina Takes a Lover (1994)
448,674,Barbarella (1968)
449,513,Radioland Murders (1994)
449,378,Speechless (1994)
449,390,Faster Pussycat! Kill! Kill! (1965)
449,68,French Twist (Gazon maudit) (1995)
449,496,What Happened Was... (1994)
450,514,"Ref, The (1994)"
450,371,"Paper, The (1994)"
450,365,Little Buddha (1993)
450,647,Courage Under Fire (1996)
450,496,What Happened Was... (1994)
451,515,"Remains of the Day, The (1993)"
451,310,Rent-a-Kid (1995)
451,393,Street Fighter (1994)
451,177,Lord of Illusions (1995)
451,446,Farewell My Concubine (Ba wang bie ji) (1993)
452,516,Renaissance Man (1994)
452,354,Cobb (1994)
452,161,Crimson Tide (1995)
452,423,Blown Away (1994)
452,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
453,517,Rising Sun (1993)
453,48,Pocahontas (1995)
453,487,Lightning Jack (1994)
453,71,Fair Game (1995)
453,762,Striptease (1996)
454,518,"Road to Wellville, The (1994)"
454,299,Priest (1994)
454,81,Things to Do in Denver When You're Dead (1995)
454,300,Quiz Show (1994)
454,358,Higher Learning (1995)
455,519,RoboCop 3 (1993)
455,464,Hard Target (1993)
455,594,Snow White and the Seven Dwarfs (1937)
455,434,Cliffhanger (1993)
455,536,"Simple Twist of Fate, A (1994)"
456,520,Robin Hood: Men in Tights (1993)
456,446,Farewell My Concubine (Ba wang bie ji) (1993)
456,617,"Flower of My Secret, The (La flor de mi secreto) (1995)"
456,564,Chasers (1994)
456,308,Three Colors: White (Trzy kolory: Bialy) (1994)
457,521,Romeo Is Bleeding (1993)
457,728,Cold Comfort Farm (1995)
457,113,Before and After (1996)
457,48,Pocahontas (1995)
457,306,Three Colors: Red (Trois couleurs: Rouge) (1994)
458,522,Romper Stomper (1992)
458,536,"Simple Twist of Fate, A (1994)"
458,434,Cliffhanger (1993)
458,718,"Visitors, The (Visiteurs, Les) (1993)"
458,152,"Addiction, The (1995)"
459,523,Ruby in Paradise (1993)
459,85,Angels and Insects (1995)
459,747,"Stupids, The (1996)"
459,714,Dead Man (1995)
459,349,Clear and Present Danger (1994)
460,524,Rudy (1993)
460,711,Flipper (1996)
460,747,"Stupids, The (1996)"
460,220,Castle Freak (1995)
460,284,New York Cop (Nyû Yôku no koppu) (1993)
461,526,"Savage Nights (Nuits fauves, Les) (1992)"
461,378,Speechless (1994)
461,289,Only You (1994)
461,284,New York Cop (Nyû Yôku no koppu) (1993)
461,220,Castle Freak (1995)
462,527,Schindler's List (1993)
462,256,Junior (1994)
462,535,Short Cuts (1993)
462,184,Nadja (1994)
462,371,"Paper, The (1994)"
463,528,"Scout, The (1994)"
463,502,"Next Karate Kid, The (1994)"
463,457,"Fugitive, The (1993)"
463,171,Jeffrey (1995)
463,529,Searching for Bobby Fischer (1993)
464,529,Searching for Bobby Fischer (1993)
